listing_id,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0118__G_WOMEN,FBB,Kurta,Women,user_selected,0,Cotton,M,Used,3,9,3,0,active_current_cycle,0,999,50,Tier 1,66.6667,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0118,explicit_women_allowed,0,allowed_gender_selection
L0118__G_MEN,FBB,Kurta,Men,user_selected,0,Cotton,M,Used,3,9,3,0,active_current_cycle,0,999,50,Tier 1,66.6667,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0118,explicit_men_allowed,0,allowed_gender_selection
L0119,Pantaloons,Jeans,Unisex,category_derived,0,Denim,L,Like New,2,5,2,0,active_current_cycle,0,1199,80,Tier 1,33.3333,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0119,base,0,allowed_gender_selection
L0119__G_WOMEN,Pantaloons,Jeans,Women,user_selected,0,Denim,L,Like New,2,5,2,0,active_current_cycle,0,1199,80,Tier 1,33.3333,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0119,explicit_women_allowed,0,allowed_gender_selection
L0119__G_MEN,Pantaloons,Jeans,Men,user_selected,0,Denim,L,Like New,2,5,2,0,active_current_cycle,0,1199,80,Tier 1,33.3333,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0119,explicit_men_allowed,0,allowed_gender_selection
L0120,Vishal Mega Mart,Shirt,Unisex,category_derived,0,Cotton,L,Used,3,7,3,0,active_current_cycle,0,399,25,Tier 1,150.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0120,base,0,allowed_gender_selection
L0120__G_WOMEN,Vishal Mega Mart,Shirt,Women,user_selected,0,Cotton,L,Used,3,7,3,0,active_current_cycle,0,399,25,Tier 1,150.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0120,explicit_women_allowed,0,allowed_gender_selection
L0120__G_MEN,Vishal Mega Mart,Shirt,Men,user_selected,0,Cotton,L,Used,3,7,3,0,active_current_cycle,0,399,25,Tier 1,150.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0120,explicit_men_allowed,0,allowed_gender_selection
L0121,Roadster,Shirt,Unisex,category_derived,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,80,Tier 1,14.2857,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0121,base,0,allowed_gender_selection
L0121__G_WOMEN,Roadster,Shirt,Women,user_selected,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,80,Tier 1,14.2857,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0121,explicit_women_allowed,0,allowed_gender_selection
L0121__G_MEN,Roadster,Shirt,Men,user_selected,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,80,Tier 1,14.2857,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0121,explicit_men_allowed,0,allowed_gender_selection
L0122,Libas,Kurta,Unisex,category_derived,0,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,1199,90,Tier 1,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0122,base,0,allowed_gender_selection
L0122__G_WOMEN,Libas,Kurta,Women,user_selected,0,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,1199,90,Tier 1,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0122,explicit_women_allowed,0,allowed_gender_selection
L0122__G_MEN,Libas,Kurta,Men,user_selected,0,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,1199,90,Tier 1,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0122,explicit_men_allowed,0,allowed_gender_selection
L0123,Sabyasachi,Lehenga,Women,category_derived,0,Silk,L,Like New,2,8,3,0,active_current_cycle,0,51999,6400,Tier 5,4.918,8,8,5,21,79,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0123,base,0,allowed_gender_selection
L0123__G_MEN,Sabyasachi,Lehenga,Men,user_selected,1,Silk,L,Like New,2,8,3,0,active_current_cycle,0,51999,6400,Tier 5,4.918,8,8,5,21,79,Approve,0,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0123,explicit_men_conflict,1,gender_category_conflict_review
L0124,Gucci,Jacket,Unisex,category_derived,0,Leather,S,New,1,1,1,0,active_current_cycle,0,61999,10200,Tier 5,6.25,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0124,base,0,allowed_gender_selection
L0124__G_WOMEN,Gucci,Jacket,Women,user_selected,0,Leather,S,New,1,1,1,0,active_current_cycle,0,61999,10200,Tier 5,6.25,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0124,explicit_women_allowed,0,allowed_gender_selection
L0124__G_MEN,Gucci,Jacket,Men,user_selected,0,Leather,S,New,1,1,1,0,active_current_cycle,0,61999,10200,Tier 5,6.25,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0124,explicit_men_allowed,0,allowed_gender_selection
L0125,Max Fashion,Jeans,Unisex,category_derived,0,Denim,M,New,1,3,1,0,active_current_cycle,0,999,70,Tier 1,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0125,base,0,allowed_gender_selection
L0125__G_WOMEN,Max Fashion,Jeans,Women,user_selected,0,Denim,M,New,1,3,1,0,active_current_cycle,0,999,70,Tier 1,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0125,explicit_women_allowed,0,allowed_gender_selection
L0125__G_MEN,Max Fashion,Jeans,Men,user_selected,0,Denim,M,New,1,3,1,0,active_current_cycle,0,999,70,Tier 1,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0125,explicit_men_allowed,0,allowed_gender_selection
L0126,Reliance Trends,Top,Women,category_derived,0,Cotton,S,Like New,2,6,2,0,active_current_cycle,0,799,50,Tier 1,25.0,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0126,base,0,allowed_gender_selection
L0126__G_MEN,Reliance Trends,Top,Men,user_selected,1,Cotton,S,Like New,2,6,2,0,active_current_cycle,0,799,50,Tier 1,25.0,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0126,explicit_men_conflict,1,gender_category_conflict_review
L0127,Aurelia,Ethnic Wear,Unisex,category_derived,0,Cotton,S,Like New,2,2,1,0,active_current_cycle,0,699,60,Tier 1,50.0,8,0,30,38,62,Review,1,Review,1,Condition penalty -8; Price deviation penalty -30,L0127,base,0,allowed_gender_selection
L0127__G_WOMEN,Aurelia,Ethnic Wear,Women,user_selected,0,Cotton,S,Like New,2,2,1,0,active_current_cycle,0,699,60,Tier 1,50.0,8,0,30,38,62,Review,1,Review,1,Condition penalty -8; Price deviation penalty -30,L0127,explicit_women_allowed,0,allowed_gender_selection
L0127__G_MEN,Aurelia,Ethnic Wear,Men,user_selected,0,Cotton,S,Like New,2,2,1,0,active_current_cycle,0,699,60,Tier 1,50.0,8,0,30,38,62,Review,1,Review,1,Condition penalty -8; Price deviation penalty -30,L0127,explicit_men_allowed,0,allowed_gender_selection
L0128,Libas,Kurta,Unisex,category_derived,0,Cotton,S,New,1,4,2,0,active_current_cycle,0,899,65,Tier 1,30.0,0,4,20,24,76,Review,1,Review,1,Age penalty -4; Price deviation penalty -20,L0128,base,0,allowed_gender_selection
L0128__G_WOMEN,Libas,Kurta,Women,user_selected,0,Cotton,S,New,1,4,2,0,active_current_cycle,0,899,65,Tier 1,30.0,0,4,20,24,76,Review,1,Review,1,Age penalty -4; Price deviation penalty -20,L0128,explicit_women_allowed,0,allowed_gender_selection
L0128__G_MEN,Libas,Kurta,Men,user_selected,0,Cotton,S,New,1,4,2,0,active_current_cycle,0,899,65,Tier 1,30.0,0,4,20,24,76,Review,1,Review,1,Age penalty -4; Price deviation penalty -20,L0128,explicit_men_allowed,0,allowed_gender_selection
L0129,Max Fashion,Jeans,Unisex,category_derived,0,Denim,M,Used,3,5,2,0,active_current_cycle,0,799,40,Tier 1,33.3333,18,4,20,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -20,L0129,base,0,allowed_gender_selection
L0129__G_WOMEN,Max Fashion,Jeans,Women,user_selected,0,Denim,M,Used,3,5,2,0,active_current_cycle,0,799,40,Tier 1,33.3333,18,4,20,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -20,L0129,explicit_women_allowed,0,allowed_gender_selection
L0129__G_MEN,Max Fashion,Jeans,Men,user_selected,0,Denim,M,Used,3,5,2,0,active_current_cycle,0,799,40,Tier 1,33.3333,18,4,20,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -20,L0129,explicit_men_allowed,0,allowed_gender_selection
L0130,Reliance Trends,Shirt,Unisex,category_derived,0,Cotton,L,New,1,3,1,0,active_current_cycle,0,499,40,Tier 1,33.3333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0130,base,0,allowed_gender_selection
L0130__G_WOMEN,Reliance Trends,Shirt,Women,user_selected,0,Cotton,L,New,1,3,1,0,active_current_cycle,0,499,40,Tier 1,33.3333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0130,explicit_women_allowed,0,allowed_gender_selection
L0130__G_MEN,Reliance Trends,Shirt,Men,user_selected,0,Cotton,L,New,1,3,1,0,active_current_cycle,0,499,40,Tier 1,33.3333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0130,explicit_men_allowed,0,allowed_gender_selection
L0131,Fabindia,Kurta,Unisex,category_derived,0,Cotton,M,Used,3,7,3,0,active_current_cycle,0,2999,200,Tier 3,33.3333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,L0131,base,0,allowed_gender_selection
L0131__G_WOMEN,Fabindia,Kurta,Women,user_selected,0,Cotton,M,Used,3,7,3,0,active_current_cycle,0,2999,200,Tier 3,33.3333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,L0131,explicit_women_allowed,0,allowed_gender_selection
L0131__G_MEN,Fabindia,Kurta,Men,user_selected,0,Cotton,M,Used,3,7,3,0,active_current_cycle,0,2999,200,Tier 3,33.3333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,L0131,explicit_men_allowed,0,allowed_gender_selection
L0132,Suta,Saree,Women,category_derived,0,Linen,M,Like New,2,6,2,0,active_current_cycle,0,3499,320,Tier 3,6.6667,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0132,base,0,allowed_gender_selection
L0132__G_MEN,Suta,Saree,Men,user_selected,1,Linen,M,Like New,2,6,2,0,active_current_cycle,0,3499,320,Tier 3,6.6667,8,4,5,17,83,Approve,0,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0132,explicit_men_conflict,1,gender_category_conflict_review
L0133,H&M,Dress,Women,category_derived,0,Cotton,S,Like New,2,6,2,0,active_current_cycle,0,1499,120,Tier 2,33.3333,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0133,base,0,allowed_gender_selection
L0133__G_MEN,H&M,Dress,Men,user_selected,1,Cotton,S,Like New,2,6,2,0,active_current_cycle,0,1499,120,Tier 2,33.3333,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0133,explicit_men_conflict,1,gender_category_conflict_review
L0134,Levi's,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0134,base,0,allowed_gender_selection
L0134__G_WOMEN,Levi's,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0134,explicit_women_allowed,0,allowed_gender_selection
L0134__G_MEN,Levi's,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0134,explicit_men_allowed,0,allowed_gender_selection
L0135,Zara,Jacket,Unisex,category_derived,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,4999,350,Tier 3,40.0,18,8,30,56,44,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -30,L0135,base,0,allowed_gender_selection
L0135__G_WOMEN,Zara,Jacket,Women,user_selected,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,4999,350,Tier 3,40.0,18,8,30,56,44,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -30,L0135,explicit_women_allowed,0,allowed_gender_selection
L0135__G_MEN,Zara,Jacket,Men,user_selected,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,4999,350,Tier 3,40.0,18,8,30,56,44,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -30,L0135,explicit_men_allowed,0,allowed_gender_selection
L0136,Uniqlo,Jacket,Unisex,category_derived,0,Polyester,M,Like New,2,5,2,0,active_current_cycle,0,1999,170,Tier 2,41.6667,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0136,base,0,allowed_gender_selection
L0136__G_WOMEN,Uniqlo,Jacket,Women,user_selected,0,Polyester,M,Like New,2,5,2,0,active_current_cycle,0,1999,170,Tier 2,41.6667,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0136,explicit_women_allowed,0,allowed_gender_selection
L0136__G_MEN,Uniqlo,Jacket,Men,user_selected,0,Polyester,M,Like New,2,5,2,0,active_current_cycle,0,1999,170,Tier 2,41.6667,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0136,explicit_men_allowed,0,allowed_gender_selection
L0137,Forever 21,Dress,Women,category_derived,0,Polyester,S,New,1,2,1,0,active_current_cycle,0,1299,140,Tier 2,40.0,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0137,base,0,allowed_gender_selection
L0137__G_MEN,Forever 21,Dress,Men,user_selected,1,Polyester,S,New,1,2,1,0,active_current_cycle,0,1299,140,Tier 2,40.0,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0137,explicit_men_conflict,1,gender_category_conflict_review
L0138,GAP,Jeans,Unisex,category_derived,0,Denim,M,Used,3,10,4,1,needs_reapproval_or_removal,0,3999,260,Tier 3,36.8421,18,12,30,60,40,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -30,L0138,base,0,allowed_gender_selection
L0138__G_WOMEN,GAP,Jeans,Women,user_selected,0,Denim,M,Used,3,10,4,1,needs_reapproval_or_removal,0,3999,260,Tier 3,36.8421,18,12,30,60,40,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -30,L0138,explicit_women_allowed,0,allowed_gender_selection
L0138__G_MEN,GAP,Jeans,Men,user_selected,0,Denim,M,Used,3,10,4,1,needs_reapproval_or_removal,0,3999,260,Tier 3,36.8421,18,12,30,60,40,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -30,L0138,explicit_men_allowed,0,allowed_gender_selection
L0139,FBB,Ethnic Wear,Unisex,category_derived,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,60,Tier 1,50.0,0,4,30,34,66,Review,1,Review,1,Age penalty -4; Price deviation penalty -30,L0139,base,0,allowed_gender_selection
L0139__G_WOMEN,FBB,Ethnic Wear,Women,user_selected,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,60,Tier 1,50.0,0,4,30,34,66,Review,1,Review,1,Age penalty -4; Price deviation penalty -30,L0139,explicit_women_allowed,0,allowed_gender_selection
L0139__G_MEN,FBB,Ethnic Wear,Men,user_selected,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,60,Tier 1,50.0,0,4,30,34,66,Review,1,Review,1,Age penalty -4; Price deviation penalty -30,L0139,explicit_men_allowed,0,allowed_gender_selection
L0140,Prada,Dress,Women,category_derived,0,Silk,S,Like New,2,6,2,0,active_current_cycle,0,85999,9800,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0140,base,0,allowed_gender_selection
L0140__G_MEN,Prada,Dress,Men,user_selected,1,Silk,S,Like New,2,6,2,0,active_current_cycle,0,85999,9800,Tier 5,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0140,explicit_men_conflict,1,gender_category_conflict_review
L0141,Highlander,Top,Women,category_derived,0,Cotton,XL,Like New,2,2,1,0,active_current_cycle,0,599,45,Tier 1,50.0,8,0,30,38,62,Review,1,Review,1,Condition penalty -8; Price deviation penalty -30,L0141,base,0,allowed_gender_selection
L0141__G_MEN,Highlander,Top,Men,user_selected,1,Cotton,XL,Like New,2,2,1,0,active_current_cycle,0,599,45,Tier 1,50.0,8,0,30,38,62,Review,1,Review,1,Condition penalty -8; Price deviation penalty -30,L0141,explicit_men_conflict,1,gender_category_conflict_review
L0142,Louis Vuitton,Shirt,Unisex,category_derived,0,Linen,XS,Like New,2,5,2,0,active_current_cycle,0,70499,8800,Tier 5,7.3171,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0142,base,0,allowed_gender_selection
L0142__G_WOMEN,Louis Vuitton,Shirt,Women,user_selected,0,Linen,XS,Like New,2,5,2,0,active_current_cycle,0,70499,8800,Tier 5,7.3171,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0142,explicit_women_allowed,0,allowed_gender_selection
L0142__G_MEN,Louis Vuitton,Shirt,Men,user_selected,0,Linen,XS,Like New,2,5,2,0,active_current_cycle,0,70499,8800,Tier 5,7.3171,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0142,explicit_men_allowed,0,allowed_gender_selection
L0143,Prada,Dress,Women,category_derived,0,Silk,M,Like New,2,8,3,0,active_current_cycle,0,75499,8900,Tier 5,5.9524,8,8,5,21,79,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0143,base,0,allowed_gender_selection
L0143__G_MEN,Prada,Dress,Men,user_selected,1,Silk,M,Like New,2,8,3,0,active_current_cycle,0,75499,8900,Tier 5,5.9524,8,8,5,21,79,Approve,0,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0143,explicit_men_conflict,1,gender_category_conflict_review
L0144,Soch,Ethnic Wear,Unisex,category_derived,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,160,Tier 2,60.0,8,4,45,57,43,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0144,base,0,allowed_gender_selection
L0144__G_WOMEN,Soch,Ethnic Wear,Women,user_selected,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,160,Tier 2,60.0,8,4,45,57,43,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0144,explicit_women_allowed,0,allowed_gender_selection
L0144__G_MEN,Soch,Ethnic Wear,Men,user_selected,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,160,Tier 2,60.0,8,4,45,57,43,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0144,explicit_men_allowed,0,allowed_gender_selection
L0145,Suta,Saree,Women,category_derived,0,Silk,M,New,1,1,1,0,active_current_cycle,0,2999,415,Tier 3,38.3333,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0145,base,0,allowed_gender_selection
L0145__G_MEN,Suta,Saree,Men,user_selected,1,Silk,M,New,1,1,1,0,active_current_cycle,0,2999,415,Tier 3,38.3333,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0145,explicit_men_conflict,1,gender_category_conflict_review
L0146,Nalli,Saree,Women,category_derived,0,Silk,M,Like New,2,3,1,0,active_current_cycle,0,6999,875,Tier 4,9.375,8,0,5,13,87,Approve,0,Approve,0,Condition penalty -8; Price deviation penalty -5,L0146,base,0,allowed_gender_selection
L0146__G_MEN,Nalli,Saree,Men,user_selected,1,Silk,M,Like New,2,3,1,0,active_current_cycle,0,6999,875,Tier 4,9.375,8,0,5,13,87,Approve,0,Review,1,Condition penalty -8; Price deviation penalty -5,L0146,explicit_men_conflict,1,gender_category_conflict_review
L0147,Neeru's,Lehenga,Women,category_derived,0,Silk,L,Like New,2,7,3,0,active_current_cycle,0,14999,1500,Tier 4,7.1429,8,8,5,21,79,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0147,base,0,allowed_gender_selection
L0147__G_MEN,Neeru's,Lehenga,Men,user_selected,1,Silk,L,Like New,2,7,3,0,active_current_cycle,0,14999,1500,Tier 4,7.1429,8,8,5,21,79,Approve,0,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0147,explicit_men_conflict,1,gender_category_conflict_review
L0148,Meena Bazaar,Lehenga,Women,category_derived,0,Silk,S,New,1,4,2,0,active_current_cycle,0,12999,1620,Tier 4,8.0,0,4,5,9,91,Approve,0,Approve,0,Age penalty -4; Price deviation penalty -5,L0148,base,0,allowed_gender_selection
L0148__G_MEN,Meena Bazaar,Lehenga,Men,user_selected,1,Silk,S,New,1,4,2,0,active_current_cycle,0,12999,1620,Tier 4,8.0,0,4,5,9,91,Approve,0,Review,1,Age penalty -4; Price deviation penalty -5,L0148,explicit_men_conflict,1,gender_category_conflict_review
L0149,Rangriti,Kurta,Unisex,category_derived,0,Cotton,M,New,1,2,1,0,active_current_cycle,0,999,70,Tier 1,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0149,base,0,allowed_gender_selection
