listing_id,source_listing_id,data_source,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,split_set,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0267,L0267,manual,Zudio,Top,Women,category_derived,0,Cotton,S,New,1,2,1,0,active_current_cycle,0,900,60,Tier 1,20.0,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,train,L0267,base,0,allowed_gender_selection
L0267__G_MEN,L0267,manual,Zudio,Top,Men,user_selected,1,Cotton,S,New,1,2,1,0,active_current_cycle,0,900,60,Tier 1,20.0,0,0,12,12,88,Approve,0,Review,1,Price deviation penalty -12,train,L0267,explicit_men_conflict,1,gender_category_conflict_review
L0268,L0268,manual,Soch,Kurta,Unisex,category_derived,0,Cotton,M,Like New,2,6,2,0,active_current_cycle,0,3000,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0268,base,0,allowed_gender_selection
L0268__G_MEN,L0268,manual,Soch,Kurta,Men,user_selected,0,Cotton,M,Like New,2,6,2,0,active_current_cycle,0,3000,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0268,explicit_men_allowed,0,allowed_gender_selection
L0268__G_WOMEN,L0268,manual,Soch,Kurta,Women,user_selected,0,Cotton,M,Like New,2,6,2,0,active_current_cycle,0,3000,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0268,explicit_women_allowed,0,allowed_gender_selection
L0269,L0269,manual,Biba,Kurta,Unisex,category_derived,0,Cotton,L,Used,3,9,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0269,base,0,allowed_gender_selection
L0269__G_MEN,L0269,manual,Biba,Kurta,Men,user_selected,0,Cotton,L,Used,3,9,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0269,explicit_men_allowed,0,allowed_gender_selection
L0269__G_WOMEN,L0269,manual,Biba,Kurta,Women,user_selected,0,Cotton,L,Used,3,9,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0269,explicit_women_allowed,0,allowed_gender_selection
L0270,L0270,manual,Manyavar,Ethnic Wear,Unisex,category_derived,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,9000,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0270,base,0,allowed_gender_selection
L0270__G_MEN,L0270,manual,Manyavar,Ethnic Wear,Men,user_selected,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,9000,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0270,explicit_men_allowed,0,allowed_gender_selection
L0270__G_WOMEN,L0270,manual,Manyavar,Ethnic Wear,Women,user_selected,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,9000,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0270,explicit_women_allowed,0,allowed_gender_selection
L0271,L0271,manual,Nike,Activewear,Unisex,category_derived,0,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,9500,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0271,base,0,allowed_gender_selection
L0271__G_MEN,L0271,manual,Nike,Activewear,Men,user_selected,0,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,9500,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0271,explicit_men_allowed,0,allowed_gender_selection
L0271__G_WOMEN,L0271,manual,Nike,Activewear,Women,user_selected,0,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,9500,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0271,explicit_women_allowed,0,allowed_gender_selection
L0272,L0272,manual,Levi's,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,8000,800,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,val,L0272,base,0,allowed_gender_selection
L0272__G_MEN,L0272,manual,Levi's,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,8000,800,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,val,L0272,explicit_men_allowed,0,allowed_gender_selection
L0272__G_WOMEN,L0272,manual,Levi's,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,8000,800,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,val,L0272,explicit_women_allowed,0,allowed_gender_selection
L0273,L0273,manual,Fabindia,Kurta,Unisex,category_derived,0,Linen,L,Used,3,10,4,1,needs_reapproval_or_removal,1,7000,400,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,train,L0273,base,0,allowed_gender_selection
L0273__G_MEN,L0273,manual,Fabindia,Kurta,Men,user_selected,0,Linen,L,Used,3,10,4,1,needs_reapproval_or_removal,1,7000,400,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,train,L0273,explicit_men_allowed,0,allowed_gender_selection
L0273__G_WOMEN,L0273,manual,Fabindia,Kurta,Women,user_selected,0,Linen,L,Used,3,10,4,1,needs_reapproval_or_removal,1,7000,400,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,train,L0273,explicit_women_allowed,0,allowed_gender_selection
L0274,L0274,manual,Pantaloons,Shirt,Unisex,category_derived,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,4500,300,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0274,base,0,allowed_gender_selection
L0274__G_MEN,L0274,manual,Pantaloons,Shirt,Men,user_selected,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,4500,300,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0274,explicit_men_allowed,0,allowed_gender_selection
L0274__G_WOMEN,L0274,manual,Pantaloons,Shirt,Women,user_selected,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,4500,300,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0274,explicit_women_allowed,0,allowed_gender_selection
L0275,L0275,manual,Reliance Trends,Top,Women,category_derived,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,2000,100,Tier 2,25.0,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,train,L0275,base,0,allowed_gender_selection
L0275__G_MEN,L0275,manual,Reliance Trends,Top,Men,user_selected,1,Cotton,S,Used,3,8,3,0,active_current_cycle,0,2000,100,Tier 2,25.0,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,train,L0275,explicit_men_conflict,1,gender_category_conflict_review
L0276,L0276,manual,Easybuy,Shirt,Unisex,category_derived,0,Cotton,M,New,1,1,1,0,active_current_cycle,0,1400,100,Tier 2,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,train,L0276,base,0,allowed_gender_selection
L0276__G_MEN,L0276,manual,Easybuy,Shirt,Men,user_selected,0,Cotton,M,New,1,1,1,0,active_current_cycle,0,1400,100,Tier 2,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,train,L0276,explicit_men_allowed,0,allowed_gender_selection
L0276__G_WOMEN,L0276,manual,Easybuy,Shirt,Women,user_selected,0,Cotton,M,New,1,1,1,0,active_current_cycle,0,1400,100,Tier 2,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,train,L0276,explicit_women_allowed,0,allowed_gender_selection
L0277,L0277,manual,Vishal Mega Mart,Top,Women,category_derived,0,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,1200,70,Tier 1,16.6667,8,4,12,24,76,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -12,test,L0277,base,0,allowed_gender_selection
L0277__G_MEN,L0277,manual,Vishal Mega Mart,Top,Men,user_selected,1,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,1200,70,Tier 1,16.6667,8,4,12,24,76,Approve,0,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -12,test,L0277,explicit_men_conflict,1,gender_category_conflict_review
L0278,L0278,manual,Rangriti,Kurta,Unisex,category_derived,0,Cotton,L,Used,3,9,3,0,active_current_cycle,0,1700,60,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,test,L0278,base,0,allowed_gender_selection
L0278__G_MEN,L0278,manual,Rangriti,Kurta,Men,user_selected,0,Cotton,L,Used,3,9,3,0,active_current_cycle,0,1700,60,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,test,L0278,explicit_men_allowed,0,allowed_gender_selection
L0278__G_WOMEN,L0278,manual,Rangriti,Kurta,Women,user_selected,0,Cotton,L,Used,3,9,3,0,active_current_cycle,0,1700,60,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,test,L0278,explicit_women_allowed,0,allowed_gender_selection
L0279,L0279,manual,Style Bazaar,Top,Women,category_derived,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,1100,70,Tier 1,40.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,train,L0279,base,0,allowed_gender_selection
L0279__G_MEN,L0279,manual,Style Bazaar,Top,Men,user_selected,1,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,1100,70,Tier 1,40.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,train,L0279,explicit_men_conflict,1,gender_category_conflict_review
L0280,L0280,manual,Zudio,Jeans,Unisex,category_derived,0,Denim,S,Used,3,8,3,0,active_current_cycle,0,1300,50,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0280,base,0,allowed_gender_selection
L0280__G_MEN,L0280,manual,Zudio,Jeans,Men,user_selected,0,Denim,S,Used,3,8,3,0,active_current_cycle,0,1300,50,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0280,explicit_men_allowed,0,allowed_gender_selection
L0280__G_WOMEN,L0280,manual,Zudio,Jeans,Women,user_selected,0,Denim,S,Used,3,8,3,0,active_current_cycle,0,1300,50,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0280,explicit_women_allowed,0,allowed_gender_selection
L0281,L0281,manual,Aurelia,Dress,Women,category_derived,0,Linen,M,New,1,2,1,0,active_current_cycle,0,3200,300,Tier 3,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,train,L0281,base,0,allowed_gender_selection
L0281__G_MEN,L0281,manual,Aurelia,Dress,Men,user_selected,1,Linen,M,New,1,2,1,0,active_current_cycle,0,3200,300,Tier 3,0.0,0,0,0,0,100,Approve,0,Review,1,Within expected quality and pricing tolerance,train,L0281,explicit_men_conflict,1,gender_category_conflict_review
L0282,L0282,manual,Libas,Kurta,Unisex,category_derived,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,val,L0282,base,0,allowed_gender_selection
L0282__G_MEN,L0282,manual,Libas,Kurta,Men,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,val,L0282,explicit_men_allowed,0,allowed_gender_selection
L0282__G_WOMEN,L0282,manual,Libas,Kurta,Women,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,val,L0282,explicit_women_allowed,0,allowed_gender_selection
L0283,L0283,manual,Max Fashion,Jeans,Unisex,category_derived,0,Denim,S,Used,3,11,4,1,needs_reapproval_or_removal,0,2500,100,Tier 2,25.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,train,L0283,base,0,allowed_gender_selection
L0283__G_MEN,L0283,manual,Max Fashion,Jeans,Men,user_selected,0,Denim,S,Used,3,11,4,1,needs_reapproval_or_removal,0,2500,100,Tier 2,25.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,train,L0283,explicit_men_allowed,0,allowed_gender_selection
L0283__G_WOMEN,L0283,manual,Max Fashion,Jeans,Women,user_selected,0,Denim,S,Used,3,11,4,1,needs_reapproval_or_removal,0,2500,100,Tier 2,25.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,train,L0283,explicit_women_allowed,0,allowed_gender_selection
L0284,L0284,manual,Reliance Trends,Shirt,Unisex,category_derived,0,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,2600,200,Tier 3,5.2632,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,test,L0284,base,0,allowed_gender_selection
L0284__G_MEN,L0284,manual,Reliance Trends,Shirt,Men,user_selected,0,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,2600,200,Tier 3,5.2632,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,test,L0284,explicit_men_allowed,0,allowed_gender_selection
L0284__G_WOMEN,L0284,manual,Reliance Trends,Shirt,Women,user_selected,0,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,2600,200,Tier 3,5.2632,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,test,L0284,explicit_women_allowed,0,allowed_gender_selection
L0285,L0285,manual,Brand Factory,Jacket,Unisex,category_derived,0,Polyester,L,New,1,3,1,0,active_current_cycle,0,3400,350,Tier 3,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,train,L0285,base,0,allowed_gender_selection
L0285__G_MEN,L0285,manual,Brand Factory,Jacket,Men,user_selected,0,Polyester,L,New,1,3,1,0,active_current_cycle,0,3400,350,Tier 3,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,train,L0285,explicit_men_allowed,0,allowed_gender_selection
L0285__G_WOMEN,L0285,manual,Brand Factory,Jacket,Women,user_selected,0,Polyester,L,New,1,3,1,0,active_current_cycle,0,3400,350,Tier 3,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,train,L0285,explicit_women_allowed,0,allowed_gender_selection
L0286,L0286,manual,Pantaloons,Top,Women,category_derived,0,Cotton,S,Like New,2,5,2,0,active_current_cycle,0,3800,300,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0286,base,0,allowed_gender_selection
L0286__G_MEN,L0286,manual,Pantaloons,Top,Men,user_selected,1,Cotton,S,Like New,2,5,2,0,active_current_cycle,0,3800,300,Tier 3,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,train,L0286,explicit_men_conflict,1,gender_category_conflict_review
L0287,L0287,manual,Roadster,Jeans,Unisex,category_derived,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0287,base,0,allowed_gender_selection
L0287__G_MEN,L0287,manual,Roadster,Jeans,Men,user_selected,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0287,explicit_men_allowed,0,allowed_gender_selection
L0287__G_WOMEN,L0287,manual,Roadster,Jeans,Women,user_selected,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0287,explicit_women_allowed,0,allowed_gender_selection
L0288,L0288,manual,HRX,Activewear,Unisex,category_derived,0,Polyester,L,Like New,2,6,2,0,active_current_cycle,0,5000,350,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0288,base,0,allowed_gender_selection
L0288__G_MEN,L0288,manual,HRX,Activewear,Men,user_selected,0,Polyester,L,Like New,2,6,2,0,active_current_cycle,0,5000,350,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0288,explicit_men_allowed,0,allowed_gender_selection
L0288__G_WOMEN,L0288,manual,HRX,Activewear,Women,user_selected,0,Polyester,L,Like New,2,6,2,0,active_current_cycle,0,5000,350,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0288,explicit_women_allowed,0,allowed_gender_selection
L0289,L0289,manual,Flying Machine,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,4800,500,Tier 3,25.0,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,val,L0289,base,0,allowed_gender_selection
L0289__G_MEN,L0289,manual,Flying Machine,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,4800,500,Tier 3,25.0,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,val,L0289,explicit_men_allowed,0,allowed_gender_selection
L0289__G_WOMEN,L0289,manual,Flying Machine,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,4800,500,Tier 3,25.0,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,val,L0289,explicit_women_allowed,0,allowed_gender_selection
L0290,L0290,manual,Mufti,Shirt,Unisex,category_derived,0,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,1,5200,250,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,train,L0290,base,0,allowed_gender_selection
L0290__G_MEN,L0290,manual,Mufti,Shirt,Men,user_selected,0,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,1,5200,250,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,train,L0290,explicit_men_allowed,0,allowed_gender_selection
L0290__G_WOMEN,L0290,manual,Mufti,Shirt,Women,user_selected,0,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,1,5200,250,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,train,L0290,explicit_women_allowed,0,allowed_gender_selection
L0291,L0291,manual,Fabindia,Kurta,Unisex,category_derived,0,Linen,M,Like New,2,5,2,0,active_current_cycle,0,7800,700,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0291,base,0,allowed_gender_selection
L0291__G_MEN,L0291,manual,Fabindia,Kurta,Men,user_selected,0,Linen,M,Like New,2,5,2,0,active_current_cycle,0,7800,700,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0291,explicit_men_allowed,0,allowed_gender_selection
L0291__G_WOMEN,L0291,manual,Fabindia,Kurta,Women,user_selected,0,Linen,M,Like New,2,5,2,0,active_current_cycle,0,7800,700,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0291,explicit_women_allowed,0,allowed_gender_selection
L0292,L0292,manual,Zara,Dress,Women,category_derived,0,Linen,S,New,1,2,1,0,active_current_cycle,0,9000,1100,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,train,L0292,base,0,allowed_gender_selection
L0292__G_MEN,L0292,manual,Zara,Dress,Men,user_selected,1,Linen,S,New,1,2,1,0,active_current_cycle,0,9000,1100,Tier 4,0.0,0,0,0,0,100,Approve,0,Review,1,Within expected quality and pricing tolerance,train,L0292,explicit_men_conflict,1,gender_category_conflict_review
L0293,L0293,manual,GAP,Jeans,Unisex,category_derived,0,Denim,L,Used,3,8,3,0,active_current_cycle,0,8200,500,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0293,base,0,allowed_gender_selection
L0293__G_MEN,L0293,manual,GAP,Jeans,Men,user_selected,0,Denim,L,Used,3,8,3,0,active_current_cycle,0,8200,500,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0293,explicit_men_allowed,0,allowed_gender_selection
L0293__G_WOMEN,L0293,manual,GAP,Jeans,Women,user_selected,0,Denim,L,Used,3,8,3,0,active_current_cycle,0,8200,500,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0293,explicit_women_allowed,0,allowed_gender_selection
L0294,L0294,manual,Nike,Activewear,Unisex,category_derived,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,10000,1200,Tier 4,20.0,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,train,L0294,base,0,allowed_gender_selection
L0294__G_MEN,L0294,manual,Nike,Activewear,Men,user_selected,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,10000,1200,Tier 4,20.0,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,train,L0294,explicit_men_allowed,0,allowed_gender_selection
L0294__G_WOMEN,L0294,manual,Nike,Activewear,Women,user_selected,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,10000,1200,Tier 4,20.0,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,train,L0294,explicit_women_allowed,0,allowed_gender_selection
L0295,L0295,manual,Tommy Hilfiger,Shirt,Unisex,category_derived,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,9500,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,test,L0295,base,0,allowed_gender_selection
L0295__G_MEN,L0295,manual,Tommy Hilfiger,Shirt,Men,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,9500,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,test,L0295,explicit_men_allowed,0,allowed_gender_selection
